Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mMed (GeV),mchi (GeV),Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM12,-1.0,-1.0,0.0,0.0,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,-9.731747,-9.731747,Excluded,Excluded
EM0,26.9261187,30.0299712,0.0135727,1.69e-05,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.32406780996180246,0.3614240547784557,Excluded,Excluded
EM1,14.5338928,14.1394365,0.0087832,1.36e-05,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.6882697906666931,0.6695898431286077,Excluded,Excluded
EM2,10.6920865,10.6389539,0.004676,1e-05,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.9147278098460413,0.9101822174745781,Excluded,Excluded
EM3,7.7490661,9.3594812,0.0029948,8e-06,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,1.0397741917575518,1.2558606255791263,Included,Included
EM4,6.1363629,8.6550215,0.002856,7.8e-06,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,1.1244047169611306,1.585914516235668,Included,Included
EM5,5.4326136,6.6340995,0.0011312,4.9e-06,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,1.4669281038067037,1.7913563740296201,Included,Included
EM6,7.6394579,10.5746416,0.0003809,2.8e-06,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.9202909534068748,1.2738792630822666,Excluded,Included
EM7,40.8234435,59.5566827,3.53e-05,9e-07,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.16340310707063607,0.23838623510532617,Excluded,Excluded
EM8,4.5591561,5.1987834,0.0001786,2e-06,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,1.8719277667925154,2.134550076054645,Included,Included
EM9,13.7028532,11.6232893,3.58e-05,9e-07,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,0.8372627359451511,0.7101985884224462,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,-9.731747,-9.731747,Excluded,Excluded
EM11,6.0531349,6.839361,3.61e-05,9e-07,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,1.4229029583319261,1.6077201583595966,Included,Included
EM12,-1.0,-1.0,0.0,0.0,9.731747,spin1_run_13_mzp_200_mx_110,200.0,110.0,-9.731747,-9.731747,Excluded,Excluded
IM0,3.0510582,3.8618957,0.1856227,0.0007702,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.015591876290185673,0.01973551340318582,Excluded,Excluded
IM1,1.5249865,1.9187312,0.1483718,0.0007042,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.031382300970558046,0.03948507085144688,Excluded,Excluded
IM2,1.0394201,1.432093,0.1088,0.0006169,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.042046291686363944,0.05793057109440158,Excluded,Excluded
IM3,0.7080029,1.0409784,0.0805562,0.0005391,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.057843851515074665,0.08504795672447105,Excluded,Excluded
IM4,0.561322,0.8987651,0.0582597,0.000464,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.06699659343692807,0.10727211832067869,Excluded,Excluded
IM5,0.4295793,0.6550854,0.0334794,0.0003563,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.09191809190068959,0.1401701618304234,Excluded,Excluded
IM6,0.3952699,0.5765045,0.0184992,0.0002669,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.10444705982347059,0.15233692218911685,Excluded,Excluded
IM7,0.3534553,0.4151819,0.0101768,0.0001988,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.1450308888706372,0.1703587412609176,Excluded,Excluded
IM8,0.3657044,0.3892417,0.0054917,0.0001464,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.15469616950085255,0.16465265389205053,Excluded,Excluded
IM9,0.3712528,0.3502551,0.003417,0.0001156,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.17191526975624338,0.1621919080475622,Excluded,Excluded
IM10,0.5181361,0.7968177,0.0018078,8.42e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.07556835145604823,0.1162130953623961,Excluded,Excluded
IM11,0.6003925,0.5341331,0.0009393,6.07e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.11273257545731578,0.10029139271393298,Excluded,Excluded
IM12,0.53153,0.4233814,0.0006546,5.07e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.14222211934676393,0.11328466878633381,Excluded,Excluded
EM0,9.8692912,11.0157668,0.0372509,0.0003751,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.005466183252898927,0.006101167629950974,Excluded,Excluded
EM1,3.2252392,3.1575034,0.0395718,0.0003862,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.01907019324191385,0.01866968502677259,Excluded,Excluded
EM2,1.7710526,1.756455,0.0282438,0.0003282,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.034281663919656355,0.0339991031322277,Excluded,Excluded
EM3,1.0420985,1.2626291,0.0222965,0.0002925,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.04768953923206744,0.0577816780275569,Excluded,Excluded
EM4,0.7048141,0.9969286,0.0247803,0.000308,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.06039971167443686,0.0854327403495475,Excluded,Excluded
EM5,0.4084176,0.5004371,0.0149802,0.0002406,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.12032321344680481,0.14743292159789392,Excluded,Excluded
EM6,0.3500832,0.4859998,0.0083224,0.00018,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.12389758185085674,0.17199968464639265,Excluded,Excluded
EM7,0.3065451,0.4481763,0.0046851,0.0001353,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.13435382459982823,0.19642851900095615,Excluded,Excluded
EM8,0.3924556,0.450346,0.0020747,9.01e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.13370652786968243,0.15342933060453207,Excluded,Excluded
EM9,0.3040868,0.2601675,0.0016092,7.94e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.23144397359393468,0.19801648739767724,Excluded,Excluded
EM10,0.360924,0.7698373,0.0008684,5.84e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.07821678684574002,0.16683346078398775,Excluded,Excluded
EM11,0.7713275,0.8667604,0.0002847,3.34e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.06947040958493259,0.07806567249320165,Excluded,Excluded
EM12,0.3881802,0.3120441,0.0006546,5.07e-05,0.0602142,spin1_run_140_mzp_2250_mx_600,2250.0,600.0,0.19296695563223276,0.15511919464207605,Excluded,Excluded
IM0,3.1273075,3.9524777,0.1814326,0.0010109,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.016437565226490713,0.020774775106061683,Excluded,Excluded
IM1,1.5987115,1.9996398,0.1420383,0.0009157,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.03249040652221465,0.04063842037791058,Excluded,Excluded
IM2,1.0737793,1.4717147,0.1059417,0.0008073,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.04414517976887776,0.0605050870323166,Excluded,Excluded
IM3,0.7275738,1.0712835,0.0783343,0.0007049,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.06064604747482809,0.0892955601204991,Excluded,Excluded
IM4,0.5662131,0.8951551,0.0583999,0.0006151,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.07257860676881582,0.11474321240536468,Excluded,Excluded
IM5,0.500739,0.7602251,0.0288543,0.0004391,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.08546035904365694,0.1297464547398944,Excluded,Excluded
IM6,0.4386664,0.64085,0.0166186,0.0003353,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.10137958960755246,0.14810596389420297,Excluded,Excluded
IM7,0.385166,0.4544631,0.0093479,0.0002524,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.1429579431201345,0.1686782062798897,Excluded,Excluded
IM8,0.4178068,0.4469811,0.0047781,0.0001809,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.14535091081032284,0.1555003652405849,Excluded,Excluded
IM9,0.4859856,0.4572578,0.0026023,0.0001336,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.14208420282825138,0.13368525734095824,Excluded,Excluded
IM10,0.7527888,1.1604542,0.0012419,9.24e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.05598593206005028,0.08630456510511314,Excluded,Excluded
IM11,0.9182508,0.8158531,0.000614,6.5e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.07963334330653397,0.0707531210427478,Excluded,Excluded
IM12,1.1222972,0.8924697,0.0003116,4.63e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.07279699243570957,0.05788939863700987,Excluded,Excluded
EM0,9.3236627,10.4357032,0.0393944,0.0005103,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.006225657126776084,0.006968196093151246,Excluded,Excluded
EM1,3.5307495,3.461371,0.0360966,0.0004893,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.01876976203937688,0.01840094008368478,Excluded,Excluded
EM2,1.8151935,1.7955244,0.0276074,0.0004298,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.036183919305134475,0.03579183706861004,Excluded,Excluded
EM3,1.1563393,1.4107305,0.0199344,0.0003667,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.046053523334187496,0.05618516122387261,Excluded,Excluded
EM4,0.5930854,0.8362651,0.0295456,0.0004442,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.07768961062706073,0.10954427473682542,Excluded,Excluded
EM5,0.5017449,0.6122163,0.0122357,0.0002884,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.10612116991984694,0.1294863385756387,Excluded,Excluded
EM6,0.3997975,0.5572589,0.0072707,0.0002229,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.11658694010988428,0.16250504317810893,Excluded,Excluded
EM7,0.3141475,0.459958,0.0045698,0.0001769,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.14125009239974085,0.20681084522397916,Excluded,Excluded
EM8,0.373521,0.4289422,0.0021758,0.0001222,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.15146355383079585,0.17393696739942333,Excluded,Excluded
EM9,0.3581731,0.3061707,0.0013604,9.67e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.21219897919689895,0.18139025515874865,Excluded,Excluded
EM10,0.4998048,1.0635554,0.0006279,6.57e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.06108671913094513,0.12998896769298734,Excluded,Excluded
EM11,0.7267485,0.8157376,0.0003024,4.56e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.07964461856361654,0.08939696469961754,Excluded,Excluded
EM12,0.8156311,0.6610756,0.0003116,4.63e-05,0.06496911,spin1_run_141_mzp_2250_mx_650,2250.0,650.0,0.09827788228759313,0.07965501805902202,Excluded,Excluded
IM0,9.9275312,12.5361433,0.0572192,7.48e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.15704215825292936,0.1983074100034055,Excluded,Excluded
IM1,6.2367144,7.8335571,0.036375,6.03e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.2513166081345089,0.31566348460657423,Excluded,Excluded
IM2,4.786751,6.5867839,0.0236663,4.89e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.2988868361082865,0.41128168145784066,Excluded,Excluded
IM3,3.8728754,5.7124462,0.0146773,3.87e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.34463396784375844,0.508331096838282,Excluded,Excluded
IM4,3.3730535,5.368556,0.0097607,3.17e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.3667099681925643,0.583656025615959,Excluded,Excluded
IM5,3.8827628,5.905903,0.0037026,1.96e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.3333449601187151,0.5070366389623389,Excluded,Excluded
IM6,4.364264,6.3769099,0.0016731,1.32e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.3087236656738713,0.45109622149347517,Excluded,Excluded
IM7,4.7552149,5.5818665,0.000757,8.9e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.352696181465465,0.4140092596025471,Excluded,Excluded
IM8,6.4290783,6.8708497,0.0003115,5.7e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.2865297722929378,0.30621854457737746,Excluded,Excluded
IM9,12.3339813,11.7121607,0.0001023,3.3e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.16809050442759038,0.15961618167849825,Excluded,Excluded
IM10,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
IM11,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
EM0,17.5915879,19.6748408,0.0208442,4.6e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.10006195323318703,0.11191161430060557,Excluded,Excluded
EM1,10.0439132,9.7944013,0.0127088,3.61e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.2010028933570447,0.19600955930204575,Excluded,Excluded
EM2,5.5557029,5.5465152,0.008989,3.04e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.3549441278011823,0.3543571417398868,Excluded,Excluded
EM3,4.6972483,5.6920205,0.0049166,2.25e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.34587067984031333,0.41911835914656675,Excluded,Excluded
EM4,2.9008857,4.0725246,0.0060581,2.5e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.4834109534906185,0.678655832596231,Excluded,Excluded
EM5,3.0319615,3.6850042,0.0020295,1.45e-05,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.5342471522827573,0.6493166222592207,Excluded,Excluded
EM6,3.175914,4.4005217,0.0009161,9.7e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.44737945503143417,0.6198854880831156,Excluded,Excluded
EM7,3.22238,4.6990621,0.0004455,6.8e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.4189565828466068,0.6109468777735712,Excluded,Excluded
EM8,3.8865888,4.4594048,0.0002092,4.7e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.4414721444440299,0.5065375066176283,Excluded,Excluded
EM9,4.7943977,4.0377838,0.0001023,3.3e-06,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,0.4875701863977958,0.410625718429658,Excluded,Excluded
EM10,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.968703,spin1_run_14_mzp_200_mx_150,200.0,150.0,-1.968703,-1.968703,Excluded,Excluded
IM0,5.148449,6.5531446,0.1093639,0.0003972,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.018753271520973305,0.02386988780504575,Excluded,Excluded
IM1,2.9328698,3.6849263,0.0773402,0.00034,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.033350164968021206,0.041901928275165846,Excluded,Excluded
IM2,2.1791947,2.9930592,0.0519293,0.0002824,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.04105929478441322,0.0563937219560969,Excluded,Excluded
IM3,1.6439936,2.4142392,0.0346988,0.0002329,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.05090336533347649,0.0747526632707086,Excluded,Excluded
IM4,1.4532809,2.294127,0.0227945,0.0001899,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.053568481605421145,0.08456238570258509,Excluded,Excluded
IM5,1.2876283,1.9547404,0.0111813,0.0001338,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.06286916666786035,0.0954412853460894,Excluded,Excluded
IM6,1.2154925,1.782456,0.0059972,9.83e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.0689458253106949,0.10110543668512968,Excluded,Excluded
IM7,1.0222045,1.2022392,0.0035172,7.53e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.10222000746606832,0.12022339952524178,Excluded,Excluded
IM8,1.1099005,1.1909688,0.0017942,5.39e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.10318733790507358,0.1107242496061584,Excluded,Excluded
IM9,1.4899838,1.4205632,0.0008465,3.7e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.08650998420907989,0.08247935313122196,Excluded,Excluded
IM10,2.0975704,3.2469293,0.0004439,2.68e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.03784896086280659,0.05858821234319478,Excluded,Excluded
IM11,2.0478184,1.8241737,0.0002766,2.12e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.06736907784604065,0.06001162017100735,Excluded,Excluded
IM12,2.0205693,1.6001469,0.0001734,1.68e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.07680101120715854,0.06082092804240864,Excluded,Excluded
EM0,11.4609885,12.8529719,0.0320237,0.0002241,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.00956143847167362,0.010722713839212037,Excluded,Excluded
EM1,5.0393034,4.9023889,0.0254108,0.0002003,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.02506796227447398,0.02438688252031025,Excluded,Excluded
EM2,2.9007842,2.887374,0.0172305,0.0001656,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.042562168946592996,0.04236540587886545,Excluded,Excluded
EM3,1.9514565,2.3572361,0.0119043,0.000138,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.05213431951088819,0.06297496254720512,Excluded,Excluded
EM4,1.5066667,2.1269011,0.0116132,0.0001364,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.05778026068066823,0.08156608226623711,Excluded,Excluded
EM5,1.1854707,1.4353526,0.0051841,9.14e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.0856186138513979,0.10366591093310025,Excluded,Excluded
EM6,1.1745428,1.6258343,0.0024801,6.33e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.07558759216729528,0.10463041448979127,Excluded,Excluded
EM7,0.8329535,1.219446,0.001723,5.28e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.10077764821074488,0.1475387281522918,Excluded,Excluded
EM8,0.8556566,0.9844946,0.0009477,3.92e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.12482841449815976,0.1436240893835214,Excluded,Excluded
EM9,1.208002,1.0273858,0.0004027,2.55e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.11961709028876981,0.10173236468151542,Excluded,Excluded
EM10,1.8732806,3.995471,0.0001673,1.65e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.03075805080302172,0.06560303886134304,Excluded,Excluded
EM11,2.127497,2.3823778,0.0001032,1.29e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.051584135815906276,0.05776407675310471,Excluded,Excluded
EM12,1.467457,1.1759951,0.0001734,1.68e-05,0.1228929,spin1_run_15_mzp_200_mx_300,200.0,300.0,0.10450120072779215,0.08374548623911979,Excluded,Excluded
IM0,3.6689646,4.6646073,0.1536706,0.0013598,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.0029426185565503016,0.003741153566867339,Excluded,Excluded
IM1,1.9312831,2.4327316,0.1173702,0.0012136,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.005642282938241112,0.0071072749510416155,Excluded,Excluded
IM2,1.3495337,1.8545338,0.0838054,0.0010448,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.00740140729707919,0.010171039078164553,Excluded,Excluded
IM3,0.9705507,1.427684,0.0587912,0.0008869,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.009614284393465221,0.014142651177316135,Excluded,Excluded
IM4,0.7886739,1.2518616,0.0419221,0.0007556,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.010964598642533647,0.017404100731620506,Excluded,Excluded
IM5,0.6588234,-1.0,0.0218822,0.0005516,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,-0.01372616,0.020834354092462412,Excluded,Excluded
IM6,0.659827,0.963849,0.0110523,0.0003942,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.01424098588056843,0.020802664940961797,Excluded,Excluded
IM7,0.5308852,0.6244866,0.0067706,0.0003092,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.021979911178238252,0.025855231978589722,Excluded,Excluded
IM8,0.5688748,0.6079521,0.0035212,0.0002233,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.02257769978917747,0.024128613185185912,Excluded,Excluded
IM9,0.5691812,0.5386086,0.0022227,0.0001776,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.02548447982449593,0.024115624338962704,Excluded,Excluded
IM10,0.7248866,1.1280914,0.0012806,0.0001348,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.012167595639856841,0.01893559627119607,Excluded,Excluded
IM11,0.7588281,0.6750226,0.0007461,0.0001029,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.020334371026984873,0.01808862903205614,Excluded,Excluded
IM12,0.641973,0.5104861,0.0005434,8.79e-05,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.02688841086956138,0.02138121073627707,Excluded,Excluded
EM0,10.1441178,11.3399861,0.0363004,0.0007052,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.0012104212367597168,0.001353115201402728,Excluded,Excluded
EM1,3.8278006,3.7021103,0.0335648,0.0006791,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.0037076583050483394,0.003585913017517161,Excluded,Excluded
EM2,2.0004172,1.9813054,0.0250142,0.0005888,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.006927836566740291,0.006861648660089506,Excluded,Excluded
EM3,1.3735143,1.6618912,0.0168691,0.0004856,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.008259361382983435,0.009993459842391157,Excluded,Excluded
EM4,0.8715027,1.231014,0.0200399,0.0005284,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.011150287486576106,0.0157499913654886,Excluded,Excluded
EM5,0.5678538,0.6905958,0.0108299,0.0003903,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.019875823166025625,0.024171996383576196,Excluded,Excluded
EM6,0.6791054,0.9431328,0.0042816,0.0002462,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.014553793484862364,0.02021212023936196,Excluded,Excluded
EM7,0.4426829,0.6460421,0.0032494,0.0002146,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.021246541053593877,0.03100675449627713,Excluded,Excluded
EM8,0.6266573,0.7167318,0.0012985,0.0001358,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.019151040877494203,0.021903774200029265,Excluded,Excluded
EM9,0.5189595,0.4421652,0.0009421,0.0001157,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.0310430581149308,0.026449385742047304,Excluded,Excluded
EM10,0.5853607,1.2527569,0.0005346,8.72e-05,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.010956762640860328,0.023449063116126517,Excluded,Excluded
EM11,1.0836988,1.2130355,0.0002027,5.37e-05,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.011315546824474634,0.012666028604996146,Excluded,Excluded
EM12,0.4661555,0.3777615,0.0005434,8.79e-05,0.01372616,spin1_run_16_mzp_200_mx_500,200.0,500.0,0.03633551857455035,0.02944545328758322,Excluded,Excluded
IM0,18.5259868,23.4514271,0.0305611,3.8e-06,438.3275,spin1_run_17_mzp_300_mx_0,300.0,0.0,18.69086679164186,23.660143167110537,Included,Included
