Run,MY1,Mchi,Omegah2,xsi,x_f,sigmav_xf
2566,200.19,226.43,0.000863,0.00719,26.0,0.0
2567,200.19,229.92,0.000839,0.00699,27.0,0.0
2568,200.19,231.06,0.000832,0.00693,27.0,0.0
2569,200.19,233.42,0.000819,0.00682,27.0,0.0
2570,200.19,236.91,0.000801,0.00667,27.0,0.0
2571,200.19,237.44,0.000798,0.00665,27.0,0.0
2572,200.19,327.73,0.000643,0.00536,27.0,0.0
2573,200.19,450.11,0.000549,0.00457,28.0,0.0
2574,200.19,515.03,0.0005,0.00417,28.0,0.0
2575,200.19,588.03,0.000448,0.00373,28.0,0.0
2576,200.19,586.41,0.000449,0.00374,28.0,0.0
2577,200.19,585.58,0.00045,0.00375,28.0,0.0
2578,200.19,583.12,0.000452,0.00376,28.0,0.0
2579,200.19,582.92,0.000452,0.00376,28.0,0.0
2580,200.19,580.67,0.000453,0.00378,28.0,0.0
2581,200.19,579.42,0.000454,0.00378,28.0,0.0
2582,200.19,578.21,0.000455,0.00379,28.0,0.0
2583,200.19,575.93,0.000457,0.0038,28.0,0.0
2584,200.19,575.76,0.000457,0.00381,28.0,0.0
2585,200.19,573.33,0.000458,0.00382,28.0,0.0
2586,200.19,572.43,0.000459,0.00382,28.0,0.0
2587,200.19,571.02,0.00046,0.00383,28.0,0.0
2588,200.19,568.94,0.000461,0.00384,28.0,0.0
2589,200.19,568.87,0.000461,0.00385,28.0,0.0
2590,200.19,567.35,0.000463,0.00385,28.0,0.0
2591,200.19,565.86,0.000464,0.00386,28.0,0.0
2592,200.19,565.44,0.000464,0.00387,28.0,0.0
2593,200.19,564.37,0.000465,0.00387,28.0,0.0
2594,200.19,562.88,0.000466,0.00388,28.0,0.0
2595,200.19,561.95,0.000466,0.00389,28.0,0.0
2596,200.19,558.45,0.000469,0.00391,28.0,0.0
2597,200.19,557.76,0.000469,0.00391,28.0,0.0
2598,200.19,554.96,0.000471,0.00393,28.0,0.0
2599,200.19,551.46,0.000474,0.00395,28.0,0.0
2600,200.19,549.1,0.000475,0.00396,28.0,0.0
2601,200.19,547.97,0.000476,0.00397,28.0,0.0
2602,200.19,544.47,0.000479,0.00399,28.0,0.0
2603,200.19,540.98,0.000481,0.00401,28.0,0.0
2604,200.19,537.48,0.000484,0.00403,28.0,0.0
2605,200.19,533.99,0.000486,0.00405,28.0,0.0
2606,200.19,531.44,0.000488,0.00407,28.0,0.0
2607,200.19,530.49,0.000489,0.00407,28.0,0.0
2608,200.19,527.0,0.000491,0.00409,28.0,0.0
2609,200.19,523.5,0.000494,0.00412,28.0,0.0
2610,200.19,453.6,0.000546,0.00455,28.0,0.0
2611,200.19,451.25,0.000548,0.00456,28.0,0.0
2612,200.19,450.11,0.000549,0.00457,28.0,0.0
2613,200.19,446.61,0.000551,0.00459,28.0,0.0
2614,200.19,443.12,0.000554,0.00462,28.0,0.0
2615,200.19,299.82,0.000669,0.00557,27.0,0.0
2616,200.19,264.87,0.000717,0.00597,27.0,0.0
2617,200.19,121.58,0.00275,0.0229,25.0,0.0
2618,200.19,2.7475,5.16,1.0,13.0,0.0
2619,203.43,72.91,0.00497,0.0414,24.0,0.0
2620,203.43,76.142,0.00369,0.0308,24.0,0.0
2621,203.43,77.744,0.00315,0.0262,24.0,0.0
2622,203.43,79.637,0.00256,0.0213,25.0,0.0
2623,203.43,81.93,0.00194,0.0161,25.0,0.0
2624,203.43,83.132,0.00164,0.0137,25.0,0.0
2625,203.43,86.627,0.000925,0.00771,26.0,0.0
2626,203.43,90.122,0.000414,0.00345,27.0,0.0
2627,203.43,92.493,0.000203,0.00169,28.0,0.0
2628,203.43,93.617,0.000139,0.00116,28.0,0.0
2629,203.43,97.112,4e-05,0.000337,29.0,0.0
2630,203.43,98.772,2.5e-05,0.000209,30.0,0.0
2631,203.43,100.61,2.2e-05,0.000185,29.0,0.0
2632,203.43,102.06,4.3e-05,0.000358,29.0,0.0
2633,203.43,104.1,0.000137,0.00114,28.0,0.0
2634,203.43,105.06,0.0002,0.00167,27.0,0.0
2635,203.43,107.6,0.000412,0.00343,27.0,0.0
2636,203.43,108.95,0.000548,0.00457,26.0,0.0
2637,203.43,111.09,0.000795,0.00663,26.0,0.0
2638,203.43,112.83,0.00102,0.00851,26.0,0.0
2639,203.43,114.59,0.00127,0.0106,26.0,0.0
2640,203.43,116.75,0.0016,0.0134,25.0,0.0
2641,203.43,118.08,0.00183,0.0152,25.0,0.0
2642,203.43,121.58,0.00245,0.0204,25.0,0.0
2643,203.43,124.97,0.00312,0.026,25.0,0.0
2644,203.43,125.07,0.00314,0.0262,25.0,0.0
2645,203.43,128.57,0.0039,0.0325,25.0,0.0
2646,203.43,132.06,0.0047,0.0392,24.0,0.0
2647,203.43,133.19,0.00497,0.0414,24.0,0.0
2648,203.43,135.56,0.00556,0.0463,24.0,0.0
2649,203.43,139.05,0.00646,0.0539,24.0,0.0
2650,203.43,142.55,0.00741,0.0618,24.0,0.0
2651,203.43,144.15,0.00786,0.0655,24.0,0.0
2652,203.43,146.04,0.0084,0.07,24.0,0.0
2653,203.43,149.54,0.00944,0.0786,24.0,0.0
2654,203.43,149.89,0.00954,0.0795,24.0,0.0
2655,203.43,153.03,0.0105,0.0875,24.0,0.0
2656,203.43,153.87,0.0108,0.0896,24.0,0.0
2657,203.43,156.53,0.0116,0.0963,24.0,0.0
2658,203.43,160.02,0.0125,0.104,24.0,0.0
2659,203.43,161.99,0.0128,0.107,24.0,0.0
2660,203.43,163.52,0.0129,0.107,24.0,0.0
2661,203.43,167.01,0.0114,0.095,24.0,0.0
2662,203.43,170.51,0.007,0.0583,24.0,0.0
2663,203.43,171.17,0.00598,0.0498,24.0,0.0
2664,203.43,174.0,0.00356,0.0297,25.0,0.0
2665,203.43,177.5,0.00282,0.0235,25.0,0.0
2666,203.43,180.35,0.00251,0.0209,25.0,0.0
2667,203.43,180.99,0.00245,0.0204,25.0,0.0
2668,203.43,184.49,0.00221,0.0185,25.0,0.0
2669,203.43,187.98,0.00204,0.017,25.0,0.0
2670,203.43,188.7,0.00201,0.0168,25.0,0.0
2671,203.43,191.48,0.0019,0.0159,25.0,0.0
2672,203.43,194.97,0.00177,0.0147,26.0,0.0
2673,203.43,196.18,0.00172,0.0143,26.0,0.0
2674,203.43,198.47,0.00162,0.0135,26.0,0.0
2675,203.43,200.38,0.00153,0.0127,26.0,0.0
2676,203.43,201.96,0.00144,0.012,26.0,0.0
2677,203.43,205.46,0.00129,0.0108,26.0,0.0
2678,203.43,208.95,0.00119,0.00993,26.0,0.0
2679,203.43,212.45,0.00111,0.00927,26.0,0.0
2680,203.43,212.84,0.00111,0.00921,26.0,0.0
2681,203.43,215.94,0.00105,0.00876,26.0,0.0
2682,203.43,219.44,0.001,0.00834,26.0,0.0
2683,203.43,222.32,0.000967,0.00806,26.0,0.0
2684,203.43,222.93,0.00096,0.008,26.0,0.0
2685,203.43,226.43,0.000926,0.00772,26.0,0.0
2686,203.43,229.92,0.000898,0.00748,26.0,0.0
2687,203.43,231.06,0.00089,0.00741,26.0,0.0
2688,203.43,233.42,0.000874,0.00728,26.0,0.0
2689,203.43,236.91,0.000853,0.00711,27.0,0.0
2690,203.43,237.44,0.00085,0.00708,27.0,0.0
2691,203.43,327.73,0.000677,0.00565,27.0,0.0
2692,203.43,450.11,0.00058,0.00483,28.0,0.0
2693,203.43,515.03,0.00053,0.00441,28.0,0.0
2694,203.43,588.03,0.000475,0.00396,28.0,0.0
2695,203.43,586.41,0.000476,0.00397,28.0,0.0
2696,203.43,585.58,0.000477,0.00397,28.0,0.0
2697,203.43,583.12,0.000479,0.00399,28.0,0.0
2698,203.43,582.92,0.000479,0.00399,28.0,0.0
2699,203.43,580.67,0.00048,0.004,28.0,0.0
2700,203.43,579.42,0.000481,0.00401,28.0,0.0
2701,203.43,578.21,0.000482,0.00402,28.0,0.0
2702,203.43,575.93,0.000484,0.00403,28.0,0.0
2703,203.43,575.76,0.000484,0.00403,28.0,0.0
2704,203.43,573.33,0.000486,0.00405,28.0,0.0
2705,203.43,572.43,0.000486,0.00405,28.0,0.0
2706,203.43,571.02,0.000487,0.00406,28.0,0.0
2707,203.43,568.94,0.000489,0.00407,28.0,0.0
2708,203.43,568.87,0.000489,0.00408,28.0,0.0
2709,203.43,567.35,0.00049,0.00408,28.0,0.0
2710,203.43,565.86,0.000491,0.00409,28.0,0.0
2711,203.43,565.44,0.000492,0.0041,28.0,0.0
2712,203.43,564.37,0.000492,0.0041,28.0,0.0
2713,203.43,562.88,0.000493,0.00411,28.0,0.0
2714,203.43,561.95,0.000494,0.00412,28.0,0.0
2715,203.43,558.45,0.000497,0.00414,28.0,0.0
2716,203.43,557.76,0.000497,0.00414,28.0,0.0
2717,203.43,554.96,0.000499,0.00416,28.0,0.0
2718,203.43,551.46,0.000502,0.00418,28.0,0.0
2719,203.43,549.1,0.000504,0.0042,28.0,0.0
2720,203.43,547.97,0.000505,0.0042,28.0,0.0
2721,203.43,544.47,0.000507,0.00423,28.0,0.0
2722,203.43,540.98,0.00051,0.00425,28.0,0.0
2723,203.43,537.48,0.000512,0.00427,28.0,0.0
2724,203.43,533.99,0.000515,0.00429,28.0,0.0
2725,203.43,531.44,0.000517,0.00431,28.0,0.0
2726,203.43,530.49,0.000518,0.00431,28.0,0.0
2727,203.43,527.0,0.00052,0.00434,28.0,0.0
2728,203.43,523.5,0.000523,0.00436,28.0,0.0
2729,203.43,453.6,0.000577,0.00481,28.0,0.0
2730,203.43,451.25,0.000579,0.00483,28.0,0.0
2731,203.43,450.11,0.00058,0.00483,28.0,0.0
2732,203.43,446.61,0.000583,0.00486,28.0,0.0
2733,203.43,443.12,0.000586,0.00488,28.0,0.0
2734,203.43,299.82,0.000704,0.00587,27.0,0.0
2735,203.43,264.87,0.000757,0.00631,27.0,0.0
2736,203.43,121.58,0.00245,0.0204,25.0,0.0
2737,203.43,2.7475,5.47,1.0,13.0,0.0
2738,211.94,72.91,0.00685,0.0571,24.0,0.0
2739,211.94,76.142,0.00529,0.044,24.0,0.0
2740,211.94,77.744,0.0046,0.0384,24.0,0.0
2741,211.94,79.637,0.00388,0.0323,24.0,0.0
2742,211.94,81.93,0.00309,0.0257,25.0,0.0
2743,211.94,83.132,0.00271,0.0226,25.0,0.0
2744,211.94,86.627,0.00177,0.0147,25.0,0.0
2745,211.94,90.122,0.00102,0.00851,26.0,0.0
2746,211.94,92.493,0.000628,0.00523,27.0,0.0
2747,211.94,93.617,0.000479,0.00399,27.0,0.0
2748,211.94,97.112,0.000172,0.00143,28.0,0.0
2749,211.94,98.772,9.8e-05,0.000819,29.0,0.0
2750,211.94,100.61,5.2e-05,0.000438,29.0,0.0
2751,211.94,102.06,3.4e-05,0.000279,29.0,0.0
2752,211.94,104.1,2.3e-05,0.000191,30.0,0.0
2753,211.94,105.06,2.5e-05,0.00021,29.0,0.0
2754,211.94,107.6,9.9e-05,0.000824,28.0,0.0
2755,211.94,108.95,0.00018,0.0015,27.0,0.0
2756,211.94,111.09,0.00035,0.00292,27.0,0.0
2757,211.94,112.83,0.00052,0.00433,26.0,0.0
2758,211.94,114.59,0.000717,0.00598,26.0,0.0
2759,211.94,116.75,0.000993,0.00827,26.0,0.0
2760,211.94,118.08,0.00118,0.00983,26.0,0.0
2761,211.94,121.58,0.00173,0.0144,25.0,0.0
2762,211.94,124.97,0.00233,0.0194,25.0,0.0
2763,211.94,125.07,0.00235,0.0195,25.0,0.0
2764,211.94,128.57,0.00303,0.0253,25.0,0.0
2765,211.94,132.06,0.00378,0.0315,25.0,0.0
2766,211.94,133.19,0.00404,0.0336,25.0,0.0
2767,211.94,135.56,0.00459,0.0383,24.0,0.0
2768,211.94,139.05,0.00545,0.0454,24.0,0.0
2769,211.94,142.55,0.00636,0.053,24.0,0.0
2770,211.94,144.15,0.00679,0.0566,24.0,0.0
2771,211.94,146.04,0.00731,0.061,24.0,0.0
2772,211.94,149.54,0.00831,0.0693,24.0,0.0
2773,211.94,149.89,0.00842,0.0701,24.0,0.0
2774,211.94,153.03,0.00935,0.0779,24.0,0.0
2775,211.94,153.87,0.0096,0.08,24.0,0.0
2776,211.94,156.53,0.0104,0.0867,24.0,0.0
2777,211.94,160.02,0.0114,0.0949,24.0,0.0
2778,211.94,161.99,0.0118,0.0984,24.0,0.0
2779,211.94,163.52,0.012,0.0997,24.0,0.0
2780,211.94,167.01,0.0111,0.0923,24.0,0.0
2781,211.94,170.51,0.00737,0.0614,24.0,0.0
2782,211.94,171.17,0.00641,0.0534,24.0,0.0
2783,211.94,174.0,0.00397,0.0331,25.0,0.0
2784,211.94,177.5,0.00319,0.0266,25.0,0.0
2785,211.94,180.35,0.00285,0.0238,25.0,0.0
2786,211.94,180.99,0.00279,0.0233,25.0,0.0
2787,211.94,184.49,0.00254,0.0212,25.0,0.0
2788,211.94,187.98,0.00236,0.0197,25.0,0.0
2789,211.94,188.7,0.00233,0.0194,25.0,0.0
2790,211.94,191.48,0.00222,0.0185,25.0,0.0
2791,211.94,194.97,0.00211,0.0176,25.0,0.0
2792,211.94,196.18,0.00207,0.0173,25.0,0.0
2793,211.94,198.47,0.00201,0.0167,25.0,0.0
2794,211.94,200.38,0.00195,0.0163,25.0,0.0
2795,211.94,201.96,0.0019,0.0159,26.0,0.0
2796,211.94,205.46,0.00178,0.0149,26.0,0.0
2797,211.94,208.95,0.00163,0.0136,26.0,0.0
2798,211.94,212.45,0.00146,0.0122,26.0,0.0
2799,211.94,212.84,0.00145,0.0121,26.0,0.0
2800,211.94,215.94,0.00135,0.0112,26.0,0.0
2801,211.94,219.44,0.00126,0.0105,26.0,0.0
2802,211.94,222.32,0.0012,0.00999,26.0,0.0
2803,211.94,222.93,0.00119,0.00989,26.0,0.0
2804,211.94,226.43,0.00113,0.00942,26.0,0.0
2805,211.94,229.92,0.00108,0.00904,26.0,0.0
2806,211.94,231.06,0.00107,0.00893,26.0,0.0
2807,211.94,233.42,0.00105,0.00872,26.0,0.0
2808,211.94,236.91,0.00101,0.00845,26.0,0.0
2809,211.94,237.44,0.00101,0.00841,26.0,0.0
2810,211.94,327.73,0.000774,0.00645,27.0,0.0
2811,211.94,450.11,0.000668,0.00557,27.0,0.0
2812,211.94,515.03,0.000612,0.0051,28.0,0.0
2813,211.94,588.03,0.000551,0.00459,28.0,0.0
2814,211.94,586.41,0.000552,0.0046,28.0,0.0
2815,211.94,585.58,0.000553,0.00461,28.0,0.0
2816,211.94,583.12,0.000555,0.00462,28.0,0.0
2817,211.94,582.92,0.000555,0.00463,28.0,0.0
2818,211.94,580.67,0.000557,0.00464,28.0,0.0
2819,211.94,579.42,0.000558,0.00465,28.0,0.0
2820,211.94,578.21,0.000559,0.00466,28.0,0.0
2821,211.94,575.93,0.000561,0.00467,28.0,0.0
2822,211.94,575.76,0.000561,0.00467,28.0,0.0
2823,211.94,573.33,0.000563,0.00469,28.0,0.0
2824,211.94,572.43,0.000564,0.0047,28.0,0.0
2825,211.94,571.02,0.000565,0.00471,28.0,0.0
2826,211.94,568.94,0.000567,0.00472,28.0,0.0
2827,211.94,568.87,0.000567,0.00472,28.0,0.0
2828,211.94,567.35,0.000568,0.00473,28.0,0.0
2829,211.94,565.86,0.000569,0.00474,28.0,0.0
2830,211.94,565.44,0.000569,0.00475,28.0,0.0
2831,211.94,564.37,0.00057,0.00475,28.0,0.0
2832,211.94,562.88,0.000572,0.00476,28.0,0.0
2833,211.94,561.95,0.000572,0.00477,28.0,0.0
2834,211.94,558.45,0.000575,0.00479,28.0,0.0
2835,211.94,557.76,0.000576,0.0048,28.0,0.0
2836,211.94,554.96,0.000578,0.00482,28.0,0.0
2837,211.94,551.46,0.000581,0.00484,28.0,0.0
2838,211.94,549.1,0.000583,0.00486,28.0,0.0
2839,211.94,547.97,0.000584,0.00487,28.0,0.0
2840,211.94,544.47,0.000587,0.00489,28.0,0.0
2841,211.94,540.98,0.00059,0.00492,28.0,0.0
2842,211.94,537.48,0.000593,0.00494,28.0,0.0
2843,211.94,533.99,0.000596,0.00497,28.0,0.0
2844,211.94,531.44,0.000598,0.00499,28.0,0.0
2845,211.94,530.49,0.000599,0.00499,28.0,0.0
2846,211.94,527.0,0.000602,0.00502,28.0,0.0
2847,211.94,523.5,0.000605,0.00504,28.0,0.0
2848,211.94,453.6,0.000665,0.00554,27.0,0.0
2849,211.94,451.25,0.000667,0.00556,27.0,0.0
2850,211.94,450.11,0.000668,0.00557,27.0,0.0
2851,211.94,446.61,0.000671,0.00559,27.0,0.0
2852,211.94,443.12,0.000674,0.00562,27.0,0.0
2853,211.94,299.82,0.000805,0.00671,27.0,0.0
2854,211.94,264.87,0.000873,0.00727,27.0,0.0
2855,211.94,121.58,0.00173,0.0144,25.0,0.0
2856,211.94,2.7475,6.35,1.0,13.0,0.0
2857,220.21,72.91,0.00902,0.0752,23.0,0.0
2858,220.21,76.142,0.00715,0.0596,24.0,0.0
2859,220.21,77.744,0.00633,0.0528,24.0,0.0
2860,220.21,79.637,0.00544,0.0453,24.0,0.0
2861,220.21,81.93,0.00448,0.0373,24.0,0.0
2862,220.21,83.132,0.00402,0.0335,24.0,0.0
2863,220.21,86.627,0.00284,0.0236,25.0,0.0
2864,220.21,90.122,0.00187,0.0156,25.0,0.0
2865,220.21,92.493,0.00133,0.0111,26.0,0.0
2866,220.21,93.617,0.0011,0.00918,26.0,0.0
2867,220.21,97.112,0.000534,0.00445,27.0,0.0
2868,220.21,98.772,0.000347,0.00289,27.0,0.0
2869,220.21,100.61,0.000202,0.00168,28.0,0.0
2870,220.21,102.06,0.000127,0.00106,28.0,0.0
2871,220.21,104.1,6.5e-05,0.000541,29.0,0.0
2872,220.21,105.06,4.8e-05,0.000399,29.0,0.0
2873,220.21,107.6,2.6e-05,0.000216,30.0,0.0
2874,220.21,108.95,2.6e-05,0.000217,29.0,0.0
2875,220.21,111.09,7.2e-05,0.000603,28.0,0.0
2876,220.21,112.83,0.000168,0.0014,28.0,0.0
2877,220.21,114.59,0.000302,0.00252,27.0,0.0
2878,220.21,116.75,0.000507,0.00423,26.0,0.0
2879,220.21,118.08,0.000654,0.00545,26.0,0.0
2880,220.21,121.58,0.00111,0.00922,26.0,0.0
2881,220.21,124.97,0.00163,0.0136,25.0,0.0
2882,220.21,125.07,0.00164,0.0137,25.0,0.0
2883,220.21,128.57,0.00226,0.0188,25.0,0.0
2884,220.21,132.06,0.00294,0.0245,25.0,0.0
2885,220.21,133.19,0.00318,0.0265,25.0,0.0
2886,220.21,135.56,0.00369,0.0308,25.0,0.0
2887,220.21,139.05,0.0045,0.0375,25.0,0.0
2888,220.21,142.55,0.00537,0.0447,24.0,0.0
2889,220.21,144.15,0.00578,0.0481,24.0,0.0
2890,220.21,146.04,0.00628,0.0523,24.0,0.0
2891,220.21,149.54,0.00724,0.0603,24.0,0.0
2892,220.21,149.89,0.00734,0.0612,24.0,0.0
2893,220.21,153.03,0.00824,0.0687,24.0,0.0
2894,220.21,153.87,0.00849,0.0707,24.0,0.0
2895,220.21,156.53,0.00928,0.0773,24.0,0.0
2896,220.21,160.02,0.0103,0.0856,24.0,0.0
2897,220.21,161.99,0.0107,0.0896,24.0,0.0
2898,220.21,163.52,0.011,0.0916,24.0,0.0
2899,220.21,167.01,0.0106,0.0882,24.0,0.0
2900,220.21,170.51,0.0076,0.0633,24.0,0.0
2901,220.21,171.17,0.00672,0.056,24.0,0.0
2902,220.21,174.0,0.00435,0.0362,25.0,0.0
2903,220.21,177.5,0.00355,0.0296,25.0,0.0
2904,220.21,180.35,0.0032,0.0266,25.0,0.0
2905,220.21,180.99,0.00314,0.0261,25.0,0.0
2906,220.21,184.49,0.00287,0.0239,25.0,0.0
2907,220.21,187.98,0.00267,0.0223,25.0,0.0
2908,220.21,188.7,0.00264,0.022,25.0,0.0
2909,220.21,191.48,0.00253,0.0211,25.0,0.0
2910,220.21,194.97,0.00241,0.0201,25.0,0.0
2911,220.21,196.18,0.00237,0.0198,25.0,0.0
2912,220.21,198.47,0.00231,0.0193,25.0,0.0
2913,220.21,200.38,0.00226,0.0189,25.0,0.0
2914,220.21,201.96,0.00223,0.0186,25.0,0.0
2915,220.21,205.46,0.00215,0.0179,25.0,0.0
2916,220.21,208.95,0.00206,0.0172,25.0,0.0
2917,220.21,212.45,0.00196,0.0163,26.0,0.0
2918,220.21,212.84,0.00195,0.0162,26.0,0.0
2919,220.21,215.94,0.00182,0.0152,26.0,0.0
2920,220.21,219.44,0.00165,0.0138,26.0,0.0
2921,220.21,222.32,0.00153,0.0128,26.0,0.0
2922,220.21,222.93,0.00151,0.0126,26.0,0.0
2923,220.21,226.43,0.00141,0.0118,26.0,0.0
2924,220.21,229.92,0.00133,0.0111,26.0,0.0
2925,220.21,231.06,0.00131,0.0109,26.0,0.0
2926,220.21,233.42,0.00127,0.0106,26.0,0.0
2927,220.21,236.91,0.00122,0.0101,26.0,0.0
2928,220.21,237.44,0.00121,0.0101,26.0,0.0
2929,220.21,327.73,0.000875,0.00729,27.0,0.0
2930,220.21,450.11,0.000761,0.00634,27.0,0.0
2931,220.21,515.03,0.0007,0.00583,28.0,0.0
2932,220.21,588.03,0.000632,0.00526,28.0,0.0
2933,220.21,586.41,0.000633,0.00528,28.0,0.0
2934,220.21,585.58,0.000634,0.00528,28.0,0.0
2935,220.21,583.12,0.000636,0.0053,28.0,0.0
2936,220.21,582.92,0.000636,0.0053,28.0,0.0
2937,220.21,580.67,0.000639,0.00532,28.0,0.0
2938,220.21,579.42,0.00064,0.00533,28.0,0.0
2939,220.21,578.21,0.000641,0.00534,28.0,0.0
2940,220.21,575.93,0.000643,0.00536,28.0,0.0
2941,220.21,575.76,0.000643,0.00536,28.0,0.0
2942,220.21,573.33,0.000645,0.00538,28.0,0.0
2943,220.21,572.43,0.000646,0.00538,28.0,0.0
2944,220.21,571.02,0.000647,0.0054,28.0,0.0
2945,220.21,568.94,0.000649,0.00541,28.0,0.0
2946,220.21,568.87,0.000649,0.00541,28.0,0.0
2947,220.21,567.35,0.000651,0.00542,28.0,0.0
2948,220.21,565.86,0.000652,0.00544,28.0,0.0
2949,220.21,565.44,0.000653,0.00544,28.0,0.0
2950,220.21,564.37,0.000654,0.00545,28.0,0.0
2951,220.21,562.88,0.000655,0.00546,28.0,0.0
2952,220.21,561.95,0.000656,0.00547,28.0,0.0
2953,220.21,558.45,0.000659,0.00549,28.0,0.0
2954,220.21,557.76,0.00066,0.0055,28.0,0.0
2955,220.21,554.96,0.000662,0.00552,28.0,0.0
2956,220.21,551.46,0.000666,0.00555,28.0,0.0
2957,220.21,549.1,0.000668,0.00557,28.0,0.0
2958,220.21,547.97,0.000669,0.00557,28.0,0.0
2959,220.21,544.47,0.000672,0.0056,28.0,0.0
2960,220.21,540.98,0.000676,0.00563,28.0,0.0
2961,220.21,537.48,0.000679,0.00566,28.0,0.0
2962,220.21,533.99,0.000682,0.00568,28.0,0.0
2963,220.21,531.44,0.000685,0.0057,28.0,0.0
2964,220.21,530.49,0.000685,0.00571,28.0,0.0
2965,220.21,527.0,0.000689,0.00574,28.0,0.0
2966,220.21,523.5,0.000692,0.00577,28.0,0.0
2967,220.21,453.6,0.000758,0.00632,27.0,0.0
2968,220.21,451.25,0.00076,0.00634,27.0,0.0
2969,220.21,450.11,0.000761,0.00634,27.0,0.0
2970,220.21,446.61,0.000765,0.00637,27.0,0.0
2971,220.21,443.12,0.000768,0.0064,27.0,0.0
2972,220.21,299.82,0.000912,0.0076,27.0,0.0
2973,220.21,264.87,0.001,0.00836,26.0,0.0
2974,220.21,121.58,0.00111,0.00922,26.0,0.0
2975,220.21,2.7475,7.29,1.0,13.0,0.0
2976,220.46,72.91,0.00909,0.0758,23.0,0.0
2977,220.46,76.142,0.00721,0.0601,24.0,0.0
2978,220.46,77.744,0.00639,0.0532,24.0,0.0
2979,220.46,79.637,0.00549,0.0458,24.0,0.0
2980,220.46,81.93,0.00453,0.0377,24.0,0.0
2981,220.46,83.132,0.00406,0.0339,24.0,0.0
2982,220.46,86.627,0.00287,0.0239,25.0,0.0
2983,220.46,90.122,0.0019,0.0158,25.0,0.0
2984,220.46,92.493,0.00135,0.0113,26.0,0.0
2985,220.46,93.617,0.00112,0.00937,26.0,0.0
2986,220.46,97.112,0.000549,0.00458,27.0,0.0
2987,220.46,98.772,0.000359,0.00299,27.0,0.0
2988,220.46,100.61,0.00021,0.00175,28.0,0.0
2989,220.46,102.06,0.000132,0.0011,28.0,0.0
2990,220.46,104.1,6.8e-05,0.000563,29.0,0.0
2991,220.46,105.06,5e-05,0.000414,29.0,0.0
2992,220.46,107.6,2.6e-05,0.00022,30.0,0.0
2993,220.46,108.95,2.6e-05,0.000213,29.0,0.0
2994,220.46,111.09,6.7e-05,0.000561,28.0,0.0
2995,220.46,112.83,0.00016,0.00134,28.0,0.0
2996,220.46,114.59,0.000292,0.00243,27.0,0.0
2997,220.46,116.75,0.000495,0.00412,27.0,0.0
2998,220.46,118.08,0.00064,0.00533,26.0,0.0
2999,220.46,121.58,0.00109,0.00908,26.0,0.0
3000,220.46,124.97,0.00161,0.0134,25.0,0.0
3001,220.46,125.07,0.00162,0.0135,25.0,0.0
3002,220.46,128.57,0.00224,0.0186,25.0,0.0
3003,220.46,132.06,0.00292,0.0243,25.0,0.0
3004,220.46,133.19,0.00315,0.0263,25.0,0.0
3005,220.46,135.56,0.00367,0.0306,25.0,0.0
3006,220.46,139.05,0.00447,0.0373,25.0,0.0
3007,220.46,142.55,0.00534,0.0445,24.0,0.0
3008,220.46,144.15,0.00575,0.0479,24.0,0.0
3009,220.46,146.04,0.00625,0.0521,24.0,0.0
3010,220.46,149.54,0.00721,0.0601,24.0,0.0
3011,220.46,149.89,0.00731,0.0609,24.0,0.0
3012,220.46,153.03,0.00821,0.0684,24.0,0.0
3013,220.46,153.87,0.00846,0.0705,24.0,0.0
3014,220.46,156.53,0.00924,0.077,24.0,0.0
3015,220.46,160.02,0.0102,0.0853,24.0,0.0
3016,220.46,161.99,0.0107,0.0893,24.0,0.0
3017,220.46,163.52,0.011,0.0913,24.0,0.0
3018,220.46,167.01,0.0106,0.0881,24.0,0.0
3019,220.46,170.51,0.0076,0.0633,24.0,0.0
3020,220.46,171.17,0.00673,0.056,24.0,0.0
3021,220.46,174.0,0.00436,0.0363,25.0,0.0
3022,220.46,177.5,0.00356,0.0297,25.0,0.0
3023,220.46,180.35,0.00321,0.0267,25.0,0.0
3024,220.46,180.99,0.00315,0.0262,25.0,0.0
3025,220.46,184.49,0.00288,0.024,25.0,0.0
3026,220.46,187.98,0.00268,0.0224,25.0,0.0
3027,220.46,188.7,0.00265,0.0221,25.0,0.0
3028,220.46,191.48,0.00254,0.0211,25.0,0.0
3029,220.46,194.97,0.00242,0.0202,25.0,0.0
3030,220.46,196.18,0.00238,0.0199,25.0,0.0
3031,220.46,198.47,0.00232,0.0193,25.0,0.0
3032,220.46,200.38,0.00227,0.0189,25.0,0.0
3033,220.46,201.96,0.00224,0.0186,25.0,0.0
3034,220.46,205.46,0.00216,0.018,25.0,0.0
3035,220.46,208.95,0.00207,0.0173,25.0,0.0
3036,220.46,212.45,0.00197,0.0164,26.0,0.0
3037,220.46,212.84,0.00196,0.0163,26.0,0.0
3038,220.46,215.94,0.00184,0.0153,26.0,0.0
3039,220.46,219.44,0.00167,0.0139,26.0,0.0
3040,220.46,222.32,0.00155,0.0129,26.0,0.0
3041,220.46,222.93,0.00153,0.0127,26.0,0.0
3042,220.46,226.43,0.00142,0.0119,26.0,0.0
3043,220.46,229.92,0.00134,0.0112,26.0,0.0
3044,220.46,231.06,0.00132,0.011,26.0,0.0
3045,220.46,233.42,0.00128,0.0106,26.0,0.0
3046,220.46,236.91,0.00122,0.0102,26.0,0.0
